algo,step,u,v,capacity,utilization,up
heuristic_low_delay,67,D,C,78.70086437048818,0.0,True
heuristic_low_delay,67,C,E,63.54952197056993,19.005379403973933,True
heuristic_low_delay,67,E,C,63.54952197056993,19.005379403973933,True
heuristic_low_delay,67,C,F,22.010223403330727,9.692367780840497,True
heuristic_low_delay,67,F,C,22.010223403330727,9.692367780840497,True
heuristic_low_delay,67,C,G,75.57894807848994,0.0,True
heuristic_low_delay,67,G,C,75.57894807848994,0.0,True
heuristic_low_delay,67,C,I,44.18562402776694,4.96921177879121,True
heuristic_low_delay,67,I,C,44.18562402776694,4.96921177879121,True
heuristic_low_delay,67,C,J,58.36512218414315,13.466465334853929,True
heuristic_low_delay,67,J,C,58.36512218414315,13.466465334853929,True
heuristic_low_delay,67,C,M,38.08965362308838,11.128490477670148,True
heuristic_low_delay,67,M,C,38.08965362308838,11.128490477670148,True
heuristic_low_delay,67,C,N,29.578950315200476,0.0,True
heuristic_low_delay,67,N,C,29.578950315200476,0.0,True
heuristic_low_delay,67,D,F,50.00955449915601,8.056943309131281,True
heuristic_low_delay,67,F,D,50.00955449915601,8.056943309131281,True
heuristic_low_delay,67,D,H,49.64356187171657,10.329896434779279,True
heuristic_low_delay,67,H,D,49.64356187171657,10.329896434779279,True
heuristic_low_delay,67,D,I,56.30000529431061,0.0,True
heuristic_low_delay,67,I,D,56.30000529431061,0.0,True
heuristic_low_delay,67,D,J,51.991763189828205,0.0,True
heuristic_low_delay,67,J,D,51.991763189828205,0.0,True
heuristic_low_delay,67,D,K,71.00359978351344,0.0,True
heuristic_low_delay,67,K,D,71.00359978351344,0.0,True
heuristic_low_delay,67,D,L,53.58103919101485,27.83425994824899,True
heuristic_low_delay,67,L,D,53.58103919101485,27.83425994824899,True
heuristic_low_delay,67,D,M,37.680019342175804,0.0,True
heuristic_low_delay,67,M,D,37.680019342175804,0.0,True
heuristic_low_delay,67,E,G,78.60474135603619,12.670615940015319,True
heuristic_low_delay,67,G,E,78.60474135603619,12.670615940015319,True
heuristic_low_delay,67,E,H,36.58939244936226,8.530143407729671,True
heuristic_low_delay,67,H,E,36.58939244936226,8.530143407729671,True
heuristic_low_delay,67,E,M,65.45782694655597,0.0,True
heuristic_low_delay,67,M,E,65.45782694655597,0.0,True
heuristic_low_delay,67,E,N,76.22045536508304,5.478070154289215,True
heuristic_low_delay,67,N,E,76.22045536508304,5.478070154289215,True
heuristic_low_delay,67,F,G,60.462953806762215,0.0,True
heuristic_low_delay,67,G,F,60.462953806762215,0.0,True
heuristic_low_delay,67,F,I,22.296014438276494,0.0,True
heuristic_low_delay,67,I,F,22.296014438276494,0.0,True
heuristic_low_delay,67,F,J,62.2360774065752,4.39016893654157,True
heuristic_low_delay,67,J,F,62.2360774065752,4.39016893654157,True
heuristic_low_delay,67,F,K,41.6604604610538,0.0,True
heuristic_low_delay,67,K,F,41.6604604610538,0.0,True
heuristic_low_delay,67,F,M,57.44398512492053,10.264227896467698,True
heuristic_low_delay,67,M,F,57.44398512492053,10.264227896467698,True
heuristic_low_delay,67,F,N,27.045250471953022,0.0,True
heuristic_low_delay,67,N,F,27.045250471953022,0.0,True
heuristic_low_delay,67,G,K,78.74716441760097,0.0,True
heuristic_low_delay,67,K,G,78.74716441760097,0.0,True
heuristic_low_delay,67,G,M,60.09275267868955,0.0,True
heuristic_low_delay,67,M,G,60.09275267868955,0.0,True
heuristic_low_delay,67,H,I,33.04691391907383,10.237173147047809,True
heuristic_low_delay,67,I,H,33.04691391907383,10.237173147047809,True
heuristic_low_delay,67,H,J,38.442486491492815,0.0,True
heuristic_low_delay,67,J,H,38.442486491492815,0.0,True
heuristic_low_delay,67,H,N,73.41548381854531,0.0,True
heuristic_low_delay,67,N,H,73.41548381854531,0.0,True
heuristic_low_delay,67,H,O,57.81407709762046,0.0,False
heuristic_low_delay,67,O,H,57.81407709762046,0.0,False
heuristic_low_delay,67,I,K,34.73124898620571,0.0,True
heuristic_low_delay,67,K,I,34.73124898620571,0.0,True
heuristic_low_delay,67,I,M,25.83376567621533,0.0,True
heuristic_low_delay,67,M,I,25.83376567621533,0.0,True
heuristic_low_delay,67,I,N,73.67238894587685,6.458998198865708,True
heuristic_low_delay,67,N,I,73.67238894587685,6.458998198865708,True
heuristic_low_delay,67,J,M,45.71898067977815,0.0,True
heuristic_low_delay,67,M,J,45.71898067977815,0.0,True
heuristic_low_delay,67,J,N,74.57414460097336,0.0,True
heuristic_low_delay,67,N,J,74.57414460097336,0.0,True
heuristic_low_delay,67,K,N,60.455023308662746,0.0,True
heuristic_low_delay,67,N,K,60.455023308662746,0.0,True
heuristic_low_delay,67,L,N,58.51563433155407,0.0,True
heuristic_low_delay,67,N,L,58.51563433155407,0.0,True
heuristic_low_delay,67,L,O,31.957596703122682,0.0,True
heuristic_low_delay,67,O,L,31.957596703122682,0.0,True
heuristic_low_delay,67,M,N,24.222988214297434,0.0,True
heuristic_low_delay,67,N,M,24.222988214297434,0.0,True
heuristic_low_delay,67,M,O,46.2872183609134,0.0,True
heuristic_low_delay,67,O,M,46.2872183609134,0.0,True
heuristic_low_delay,67,N,O,68.93996285423216,7.134220586183886,True
heuristic_low_delay,67,O,N,68.93996285423216,7.134220586183886,True
heuristic_low_delay,68,A,B,35.970423384352436,0.0,True
heuristic_low_delay,68,B,A,35.970423384352436,0.0,True
heuristic_low_delay,68,A,D,39.04273505109231,0.0,True
heuristic_low_delay,68,D,A,39.04273505109231,0.0,True
heuristic_low_delay,68,A,G,31.33813920709726,0.0,True
heuristic_low_delay,68,G,A,31.33813920709726,0.0,True
heuristic_low_delay,68,B,C,33.6332662421983,0.0,True
heuristic_low_delay,68,C,B,33.6332662421983,0.0,True
heuristic_low_delay,68,B,D,74.64873706223574,18.080024274216402,True
heuristic_low_delay,68,D,B,74.64873706223574,18.080024274216402,True
heuristic_low_delay,68,B,E,32.55523914133637,0.0,True
heuristic_low_delay,68,E,B,32.55523914133637,0.0,True
heuristic_low_delay,68,B,K,73.2530125308891,0.0,True
heuristic_low_delay,68,K,B,73.2530125308891,0.0,True
heuristic_low_delay,68,B,N,42.064380090612865,11.777919007789142,True
heuristic_low_delay,68,N,B,42.064380090612865,11.777919007789142,True
heuristic_low_delay,68,C,D,78.70086437048818,0.0,True
heuristic_low_delay,68,D,C,78.70086437048818,0.0,True
heuristic_low_delay,68,C,E,63.54952197056993,19.005379403973933,True
heuristic_low_delay,68,E,C,63.54952197056993,19.005379403973933,True
heuristic_low_delay,68,C,F,22.010223403330727,9.692367780840497,True
heuristic_low_delay,68,F,C,22.010223403330727,9.692367780840497,True
heuristic_low_delay,68,C,G,75.57894807848994,0.0,True
heuristic_low_delay,68,G,C,75.57894807848994,0.0,True
heuristic_low_delay,68,C,I,44.18562402776694,4.96921177879121,True
heuristic_low_delay,68,I,C,44.18562402776694,4.96921177879121,True
heuristic_low_delay,68,C,J,58.36512218414315,13.466465334853929,True
heuristic_low_delay,68,J,C,58.36512218414315,13.466465334853929,True
heuristic_low_delay,68,C,M,38.08965362308838,11.128490477670148,True
heuristic_low_delay,68,M,C,38.08965362308838,11.128490477670148,True
heuristic_low_delay,68,C,N,29.578950315200476,0.0,True
heuristic_low_delay,68,N,C,29.578950315200476,0.0,True
heuristic_low_delay,68,D,F,50.00955449915601,8.056943309131281,True
heuristic_low_delay,68,F,D,50.00955449915601,8.056943309131281,True
heuristic_low_delay,68,D,H,49.64356187171657,10.329896434779279,True
heuristic_low_delay,68,H,D,49.64356187171657,10.329896434779279,True
heuristic_low_delay,68,D,I,56.30000529431061,0.0,True
heuristic_low_delay,68,I,D,56.30000529431061,0.0,True
heuristic_low_delay,68,D,J,51.991763189828205,0.0,True
heuristic_low_delay,68,J,D,51.991763189828205,0.0,True
heuristic_low_delay,68,D,K,71.00359978351344,0.0,True
heuristic_low_delay,68,K,D,71.00359978351344,0.0,True
heuristic_low_delay,68,D,L,53.58103919101485,27.83425994824899,True
heuristic_low_delay,68,L,D,53.58103919101485,27.83425994824899,True
heuristic_low_delay,68,D,M,37.680019342175804,0.0,True
heuristic_low_delay,68,M,D,37.680019342175804,0.0,True
heuristic_low_delay,68,E,G,78.60474135603619,12.670615940015319,True
heuristic_low_delay,68,G,E,78.60474135603619,12.670615940015319,True
heuristic_low_delay,68,E,H,36.58939244936226,8.530143407729671,True
heuristic_low_delay,68,H,E,36.58939244936226,8.530143407729671,True
heuristic_low_delay,68,E,M,65.45782694655597,0.0,True
heuristic_low_delay,68,M,E,65.45782694655597,0.0,True
heuristic_low_delay,68,E,N,76.22045536508304,5.478070154289215,True
heuristic_low_delay,68,N,E,76.22045536508304,5.478070154289215,True
heuristic_low_delay,68,F,G,60.462953806762215,0.0,True
heuristic_low_delay,68,G,F,60.462953806762215,0.0,True
heuristic_low_delay,68,F,I,22.296014438276494,0.0,True
heuristic_low_delay,68,I,F,22.296014438276494,0.0,True
heuristic_low_delay,68,F,J,62.2360774065752,4.39016893654157,True
heuristic_low_delay,68,J,F,62.2360774065752,4.39016893654157,True
heuristic_low_delay,68,F,K,41.6604604610538,0.0,True
heuristic_low_delay,68,K,F,41.6604604610538,0.0,True
heuristic_low_delay,68,F,M,57.44398512492053,10.264227896467698,True
heuristic_low_delay,68,M,F,57.44398512492053,10.264227896467698,True
heuristic_low_delay,68,F,N,27.045250471953022,0.0,True
heuristic_low_delay,68,N,F,27.045250471953022,0.0,True
heuristic_low_delay,68,G,K,78.74716441760097,0.0,True
heuristic_low_delay,68,K,G,78.74716441760097,0.0,True
heuristic_low_delay,68,G,M,60.09275267868955,0.0,True
heuristic_low_delay,68,M,G,60.09275267868955,0.0,True
heuristic_low_delay,68,H,I,33.04691391907383,10.237173147047809,True
heuristic_low_delay,68,I,H,33.04691391907383,10.237173147047809,True
heuristic_low_delay,68,H,J,38.442486491492815,0.0,True
heuristic_low_delay,68,J,H,38.442486491492815,0.0,True
heuristic_low_delay,68,H,N,73.41548381854531,0.0,True
heuristic_low_delay,68,N,H,73.41548381854531,0.0,True
heuristic_low_delay,68,H,O,57.81407709762046,0.0,True
heuristic_low_delay,68,O,H,57.81407709762046,0.0,True
heuristic_low_delay,68,I,K,34.73124898620571,0.0,True
heuristic_low_delay,68,K,I,34.73124898620571,0.0,True
heuristic_low_delay,68,I,M,25.83376567621533,0.0,True
heuristic_low_delay,68,M,I,25.83376567621533,0.0,True
heuristic_low_delay,68,I,N,73.67238894587685,6.458998198865708,True
heuristic_low_delay,68,N,I,73.67238894587685,6.458998198865708,True
heuristic_low_delay,68,J,M,45.71898067977815,0.0,True
heuristic_low_delay,68,M,J,45.71898067977815,0.0,True
heuristic_low_delay,68,J,N,74.57414460097336,0.0,True
heuristic_low_delay,68,N,J,74.57414460097336,0.0,True
heuristic_low_delay,68,K,N,60.455023308662746,0.0,True
heuristic_low_delay,68,N,K,60.455023308662746,0.0,True
heuristic_low_delay,68,L,N,58.51563433155407,0.0,True
heuristic_low_delay,68,N,L,58.51563433155407,0.0,True
heuristic_low_delay,68,L,O,31.957596703122682,0.0,True
heuristic_low_delay,68,O,L,31.957596703122682,0.0,True
heuristic_low_delay,68,M,N,24.222988214297434,0.0,True
heuristic_low_delay,68,N,M,24.222988214297434,0.0,True
heuristic_low_delay,68,M,O,46.2872183609134,0.0,True
heuristic_low_delay,68,O,M,46.2872183609134,0.0,True
heuristic_low_delay,68,N,O,68.93996285423216,7.134220586183886,True
heuristic_low_delay,68,O,N,68.93996285423216,7.134220586183886,True
heuristic_low_delay,69,A,B,35.970423384352436,0.0,True
heuristic_low_delay,69,B,A,35.970423384352436,0.0,True
heuristic_low_delay,69,A,D,39.04273505109231,0.0,True
heuristic_low_delay,69,D,A,39.04273505109231,0.0,True
heuristic_low_delay,69,A,G,31.33813920709726,0.0,True
heuristic_low_delay,69,G,A,31.33813920709726,0.0,True
heuristic_low_delay,69,B,C,33.6332662421983,0.0,True
heuristic_low_delay,69,C,B,33.6332662421983,0.0,True
heuristic_low_delay,69,B,D,74.64873706223574,0.0,False
heuristic_low_delay,69,D,B,74.64873706223574,0.0,False
heuristic_low_delay,69,B,E,32.55523914133637,0.0,True
heuristic_low_delay,69,E,B,32.55523914133637,0.0,True
heuristic_low_delay,69,B,K,73.2530125308891,0.0,True
heuristic_low_delay,69,K,B,73.2530125308891,0.0,True
heuristic_low_delay,69,B,N,42.064380090612865,11.777919007789142,True
heuristic_low_delay,69,N,B,42.064380090612865,11.777919007789142,True
heuristic_low_delay,69,C,D,78.70086437048818,0.0,True
heuristic_low_delay,69,D,C,78.70086437048818,0.0,True
heuristic_low_delay,69,C,E,63.54952197056993,19.005379403973933,True
heuristic_low_delay,69,E,C,63.54952197056993,19.005379403973933,True
heuristic_low_delay,69,C,F,22.010223403330727,9.692367780840497,True
heuristic_low_delay,69,F,C,22.010223403330727,9.692367780840497,True
heuristic_low_delay,69,C,G,75.57894807848994,0.0,True
heuristic_low_delay,69,G,C,75.57894807848994,0.0,True
heuristic_low_delay,69,C,I,44.18562402776694,4.96921177879121,True
heuristic_low_delay,69,I,C,44.18562402776694,4.96921177879121,True
heuristic_low_delay,69,C,J,58.36512218414315,13.466465334853929,True
heuristic_low_delay,69,J,C,58.36512218414315,13.466465334853929,True
heuristic_low_delay,69,C,M,38.08965362308838,11.128490477670148,True
heuristic_low_delay,69,M,C,38.08965362308838,11.128490477670148,True
heuristic_low_delay,69,C,N,29.578950315200476,0.0,True
heuristic_low_delay,69,N,C,29.578950315200476,0.0,True
heuristic_low_delay,69,D,F,50.00955449915601,8.056943309131281,True
heuristic_low_delay,69,F,D,50.00955449915601,8.056943309131281,True
heuristic_low_delay,69,D,H,49.64356187171657,10.329896434779279,True
heuristic_low_delay,69,H,D,49.64356187171657,10.329896434779279,True
heuristic_low_delay,69,D,I,56.30000529431061,0.0,True
heuristic_low_delay,69,I,D,56.30000529431061,0.0,True
heuristic_low_delay,69,D,J,51.991763189828205,0.0,True
heuristic_low_delay,69,J,D,51.991763189828205,0.0,True
heuristic_low_delay,69,D,K,71.00359978351344,0.0,True
heuristic_low_delay,69,K,D,71.00359978351344,0.0,True
heuristic_low_delay,69,D,L,53.58103919101485,18.38683974391056,True
heuristic_low_delay,69,L,D,53.58103919101485,18.38683974391056,True
heuristic_low_delay,69,D,M,37.680019342175804,0.0,True
heuristic_low_delay,69,M,D,37.680019342175804,0.0,True
heuristic_low_delay,69,E,G,78.60474135603619,12.670615940015319,True
heuristic_low_delay,69,G,E,78.60474135603619,12.670615940015319,True
heuristic_low_delay,69,E,H,36.58939244936226,8.530143407729671,True
heuristic_low_delay,69,H,E,36.58939244936226,8.530143407729671,True
heuristic_low_delay,69,E,M,65.45782694655597,0.0,True
heuristic_low_delay,69,M,E,65.45782694655597,0.0,True
heuristic_low_delay,69,E,N,76.22045536508304,5.478070154289215,True
heuristic_low_delay,69,N,E,76.22045536508304,5.478070154289215,True
heuristic_low_delay,69,F,G,60.462953806762215,0.0,True
heuristic_low_delay,69,G,F,60.462953806762215,0.0,True
heuristic_low_delay,69,F,I,22.296014438276494,0.0,True
heuristic_low_delay,69,I,F,22.296014438276494,0.0,True
heuristic_low_delay,69,F,J,62.2360774065752,4.39016893654157,True
heuristic_low_delay,69,J,F,62.2360774065752,4.39016893654157,True
heuristic_low_delay,69,F,K,41.6604604610538,0.0,True
heuristic_low_delay,69,K,F,41.6604604610538,0.0,True
heuristic_low_delay,69,F,M,57.44398512492053,10.264227896467698,True
heuristic_low_delay,69,M,F,57.44398512492053,10.264227896467698,True
heuristic_low_delay,69,F,N,27.045250471953022,0.0,True
heuristic_low_delay,69,N,F,27.045250471953022,0.0,True
heuristic_low_delay,69,G,K,78.74716441760097,0.0,True
heuristic_low_delay,69,K,G,78.74716441760097,0.0,True
heuristic_low_delay,69,G,M,60.09275267868955,0.0,True
heuristic_low_delay,69,M,G,60.09275267868955,0.0,True
heuristic_low_delay,69,H,I,33.04691391907383,10.237173147047809,True
heuristic_low_delay,69,I,H,33.04691391907383,10.237173147047809,True
heuristic_low_delay,69,H,J,38.442486491492815,0.0,True
heuristic_low_delay,69,J,H,38.442486491492815,0.0,True
heuristic_low_delay,69,H,N,73.41548381854531,0.0,True
heuristic_low_delay,69,N,H,73.41548381854531,0.0,True
heuristic_low_delay,69,H,O,57.81407709762046,0.0,True
heuristic_low_delay,69,O,H,57.81407709762046,0.0,True
heuristic_low_delay,69,I,K,34.73124898620571,0.0,True
heuristic_low_delay,69,K,I,34.73124898620571,0.0,True
heuristic_low_delay,69,I,M,25.83376567621533,0.0,True
heuristic_low_delay,69,M,I,25.83376567621533,0.0,True
heuristic_low_delay,69,I,N,73.67238894587685,6.458998198865708,True
heuristic_low_delay,69,N,I,73.67238894587685,6.458998198865708,True
heuristic_low_delay,69,J,M,45.71898067977815,0.0,True
heuristic_low_delay,69,M,J,45.71898067977815,0.0,True
heuristic_low_delay,69,J,N,74.57414460097336,0.0,True
heuristic_low_delay,69,N,J,74.57414460097336,0.0,True
heuristic_low_delay,69,K,N,60.455023308662746,0.0,True
heuristic_low_delay,69,N,K,60.455023308662746,0.0,True
heuristic_low_delay,69,L,N,58.51563433155407,0.0,True
heuristic_low_delay,69,N,L,58.51563433155407,0.0,True
heuristic_low_delay,69,L,O,31.957596703122682,0.0,True
heuristic_low_delay,69,O,L,31.957596703122682,0.0,True
heuristic_low_delay,69,M,N,24.222988214297434,0.0,True
heuristic_low_delay,69,N,M,24.222988214297434,0.0,True
heuristic_low_delay,69,M,O,46.2872183609134,0.0,True
heuristic_low_delay,69,O,M,46.2872183609134,0.0,True
heuristic_low_delay,69,N,O,68.93996285423216,7.134220586183886,True
heuristic_low_delay,69,O,N,68.93996285423216,7.134220586183886,True
heuristic_low_delay,70,A,B,35.970423384352436,0.0,True
heuristic_low_delay,70,B,A,35.970423384352436,0.0,True
heuristic_low_delay,70,A,D,39.04273505109231,0.0,True
heuristic_low_delay,70,D,A,39.04273505109231,0.0,True
heuristic_low_delay,70,A,G,31.33813920709726,0.0,True
heuristic_low_delay,70,G,A,31.33813920709726,0.0,True
heuristic_low_delay,70,B,C,33.6332662421983,0.0,True
heuristic_low_delay,70,C,B,33.6332662421983,0.0,True
heuristic_low_delay,70,B,D,74.64873706223574,18.080024274216402,True
heuristic_low_delay,70,D,B,74.64873706223574,18.080024274216402,True
heuristic_low_delay,70,B,E,32.55523914133637,0.0,True
heuristic_low_delay,70,E,B,32.55523914133637,0.0,True
heuristic_low_delay,70,B,K,73.2530125308891,0.0,True
heuristic_low_delay,70,K,B,73.2530125308891,0.0,True
heuristic_low_delay,70,B,N,42.064380090612865,11.777919007789142,True
heuristic_low_delay,70,N,B,42.064380090612865,11.777919007789142,True
heuristic_low_delay,70,C,D,78.70086437048818,0.0,True
heuristic_low_delay,70,D,C,78.70086437048818,0.0,True
heuristic_low_delay,70,C,E,63.54952197056993,19.005379403973933,True
heuristic_low_delay,70,E,C,63.54952197056993,19.005379403973933,True
heuristic_low_delay,70,C,F,22.010223403330727,9.692367780840497,True
heuristic_low_delay,70,F,C,22.010223403330727,9.692367780840497,True
heuristic_low_delay,70,C,G,75.57894807848994,0.0,True
heuristic_low_delay,70,G,C,75.57894807848994,0.0,True
heuristic_low_delay,70,C,I,44.18562402776694,4.96921177879121,True
heuristic_low_delay,70,I,C,44.18562402776694,4.96921177879121,True
heuristic_low_delay,70,C,J,58.36512218414315,13.466465334853929,True
heuristic_low_delay,70,J,C,58.36512218414315,13.466465334853929,True
heuristic_low_delay,70,C,M,38.08965362308838,11.128490477670148,True
heuristic_low_delay,70,M,C,38.08965362308838,11.128490477670148,True
heuristic_low_delay,70,C,N,29.578950315200476,0.0,True
heuristic_low_delay,70,N,C,29.578950315200476,0.0,True
heuristic_low_delay,70,D,F,50.00955449915601,8.056943309131281,True
heuristic_low_delay,70,F,D,50.00955449915601,8.056943309131281,True
heuristic_low_delay,70,D,H,49.64356187171657,10.329896434779279,True
heuristic_low_delay,70,H,D,49.64356187171657,10.329896434779279,True
heuristic_low_delay,70,D,I,56.30000529431061,0.0,True
heuristic_low_delay,70,I,D,56.30000529431061,0.0,True
heuristic_low_delay,70,D,J,51.991763189828205,0.0,True
heuristic_low_delay,70,J,D,51.991763189828205,0.0,True
heuristic_low_delay,70,D,K,71.00359978351344,0.0,True
heuristic_low_delay,70,K,D,71.00359978351344,0.0,True
heuristic_low_delay,70,D,L,53.58103919101485,27.83425994824899,True
heuristic_low_delay,70,L,D,53.58103919101485,27.83425994824899,True
heuristic_low_delay,70,D,M,37.680019342175804,0.0,True
heuristic_low_delay,70,M,D,37.680019342175804,0.0,True
heuristic_low_delay,70,E,G,78.60474135603619,12.670615940015319,True
heuristic_low_delay,70,G,E,78.60474135603619,12.670615940015319,True
heuristic_low_delay,70,E,H,36.58939244936226,8.530143407729671,True
heuristic_low_delay,70,H,E,36.58939244936226,8.530143407729671,True
heuristic_low_delay,70,E,M,65.45782694655597,0.0,True
heuristic_low_delay,70,M,E,65.45782694655597,0.0,True
heuristic_low_delay,70,E,N,76.22045536508304,5.478070154289215,True
heuristic_low_delay,70,N,E,76.22045536508304,5.478070154289215,True
heuristic_low_delay,70,F,G,60.462953806762215,0.0,True
heuristic_low_delay,70,G,F,60.462953806762215,0.0,True
heuristic_low_delay,70,F,I,22.296014438276494,0.0,True
heuristic_low_delay,70,I,F,22.296014438276494,0.0,True
heuristic_low_delay,70,F,J,62.2360774065752,4.39016893654157,True
heuristic_low_delay,70,J,F,62.2360774065752,4.39016893654157,True
heuristic_low_delay,70,F,K,41.6604604610538,0.0,True
heuristic_low_delay,70,K,F,41.6604604610538,0.0,True
heuristic_low_delay,70,F,M,57.44398512492053,10.264227896467698,True
heuristic_low_delay,70,M,F,57.44398512492053,10.264227896467698,True
heuristic_low_delay,70,F,N,27.045250471953022,0.0,True
heuristic_low_delay,70,N,F,27.045250471953022,0.0,True
heuristic_low_delay,70,G,K,78.74716441760097,0.0,True
heuristic_low_delay,70,K,G,78.74716441760097,0.0,True
heuristic_low_delay,70,G,M,60.09275267868955,0.0,True
heuristic_low_delay,70,M,G,60.09275267868955,0.0,True
heuristic_low_delay,70,H,I,33.04691391907383,10.237173147047809,True
heuristic_low_delay,70,I,H,33.04691391907383,10.237173147047809,True
heuristic_low_delay,70,H,J,38.442486491492815,0.0,True
heuristic_low_delay,70,J,H,38.442486491492815,0.0,True
heuristic_low_delay,70,H,N,73.41548381854531,0.0,True
heuristic_low_delay,70,N,H,73.41548381854531,0.0,True
heuristic_low_delay,70,H,O,57.81407709762046,0.0,True
heuristic_low_delay,70,O,H,57.81407709762046,0.0,True
heuristic_low_delay,70,I,K,34.73124898620571,0.0,True
heuristic_low_delay,70,K,I,34.73124898620571,0.0,True
heuristic_low_delay,70,I,M,25.83376567621533,0.0,True
heuristic_low_delay,70,M,I,25.83376567621533,0.0,True
heuristic_low_delay,70,I,N,73.67238894587685,6.458998198865708,True
heuristic_low_delay,70,N,I,73.67238894587685,6.458998198865708,True
heuristic_low_delay,70,J,M,45.71898067977815,0.0,True
heuristic_low_delay,70,M,J,45.71898067977815,0.0,True
heuristic_low_delay,70,J,N,74.57414460097336,0.0,True
heuristic_low_delay,70,N,J,74.57414460097336,0.0,True
heuristic_low_delay,70,K,N,60.455023308662746,0.0,True
heuristic_low_delay,70,N,K,60.455023308662746,0.0,True
heuristic_low_delay,70,L,N,58.51563433155407,0.0,True
heuristic_low_delay,70,N,L,58.51563433155407,0.0,True
heuristic_low_delay,70,L,O,31.957596703122682,0.0,True
heuristic_low_delay,70,O,L,31.957596703122682,0.0,True
heuristic_low_delay,70,M,N,24.222988214297434,0.0,True
heuristic_low_delay,70,N,M,24.222988214297434,0.0,True
heuristic_low_delay,70,M,O,46.2872183609134,0.0,True
heuristic_low_delay,70,O,M,46.2872183609134,0.0,True
heuristic_low_delay,70,N,O,68.93996285423216,7.134220586183886,True
heuristic_low_delay,70,O,N,68.93996285423216,7.134220586183886,True
heuristic_low_delay,71,A,B,35.970423384352436,0.0,True
heuristic_low_delay,71,B,A,35.970423384352436,0.0,True
heuristic_low_delay,71,A,D,39.04273505109231,0.0,True
heuristic_low_delay,71,D,A,39.04273505109231,0.0,True
heuristic_low_delay,71,A,G,31.33813920709726,0.0,True
heuristic_low_delay,71,G,A,31.33813920709726,0.0,True
heuristic_low_delay,71,B,C,33.6332662421983,0.0,True
heuristic_low_delay,71,C,B,33.6332662421983,0.0,True
heuristic_low_delay,71,B,D,74.64873706223574,18.080024274216402,True
heuristic_low_delay,71,D,B,74.64873706223574,18.080024274216402,True
heuristic_low_delay,71,B,E,32.55523914133637,0.0,True
heuristic_low_delay,71,E,B,32.55523914133637,0.0,True
heuristic_low_delay,71,B,K,73.2530125308891,0.0,True
heuristic_low_delay,71,K,B,73.2530125308891,0.0,True
heuristic_low_delay,71,B,N,42.064380090612865,11.777919007789142,True
heuristic_low_delay,71,N,B,42.064380090612865,11.777919007789142,True
heuristic_low_delay,71,C,D,78.70086437048818,0.0,True
heuristic_low_delay,71,D,C,78.70086437048818,0.0,True
heuristic_low_delay,71,C,E,63.54952197056993,19.005379403973933,True
heuristic_low_delay,71,E,C,63.54952197056993,19.005379403973933,True
heuristic_low_delay,71,C,F,22.010223403330727,9.692367780840497,True
heuristic_low_delay,71,F,C,22.010223403330727,9.692367780840497,True
heuristic_low_delay,71,C,G,75.57894807848994,0.0,True
heuristic_low_delay,71,G,C,75.57894807848994,0.0,True
heuristic_low_delay,71,C,I,44.18562402776694,4.96921177879121,True
heuristic_low_delay,71,I,C,44.18562402776694,4.96921177879121,True
heuristic_low_delay,71,C,J,58.36512218414315,13.466465334853929,True
heuristic_low_delay,71,J,C,58.36512218414315,13.466465334853929,True
heuristic_low_delay,71,C,M,38.08965362308838,11.128490477670148,True
heuristic_low_delay,71,M,C,38.08965362308838,11.128490477670148,True
heuristic_low_delay,71,C,N,29.578950315200476,0.0,True
heuristic_low_delay,71,N,C,29.578950315200476,0.0,True
heuristic_low_delay,71,D,F,50.00955449915601,8.056943309131281,True
heuristic_low_delay,71,F,D,50.00955449915601,8.056943309131281,True
heuristic_low_delay,71,D,H,49.64356187171657,10.329896434779279,True
heuristic_low_delay,71,H,D,49.64356187171657,10.329896434779279,True
heuristic_low_delay,71,D,I,56.30000529431061,0.0,True
heuristic_low_delay,71,I,D,56.30000529431061,0.0,True
heuristic_low_delay,71,D,J,51.991763189828205,0.0,True
heuristic_low_delay,71,J,D,51.991763189828205,0.0,True
heuristic_low_delay,71,D,K,71.00359978351344,0.0,True
heuristic_low_delay,71,K,D,71.00359978351344,0.0,True
heuristic_low_delay,71,D,L,53.58103919101485,27.83425994824899,True
heuristic_low_delay,71,L,D,53.58103919101485,27.83425994824899,True
heuristic_low_delay,71,D,M,37.680019342175804,0.0,True
heuristic_low_delay,71,M,D,37.680019342175804,0.0,True
heuristic_low_delay,71,E,G,78.60474135603619,12.670615940015319,True
heuristic_low_delay,71,G,E,78.60474135603619,12.670615940015319,True
heuristic_low_delay,71,E,H,36.58939244936226,8.530143407729671,True
heuristic_low_delay,71,H,E,36.58939244936226,8.530143407729671,True
heuristic_low_delay,71,E,M,65.45782694655597,0.0,True
heuristic_low_delay,71,M,E,65.45782694655597,0.0,True
heuristic_low_delay,71,E,N,76.22045536508304,5.478070154289215,True
heuristic_low_delay,71,N,E,76.22045536508304,5.478070154289215,True
heuristic_low_delay,71,F,G,60.462953806762215,0.0,True
heuristic_low_delay,71,G,F,60.462953806762215,0.0,True
heuristic_low_delay,71,F,I,22.296014438276494,0.0,True
heuristic_low_delay,71,I,F,22.296014438276494,0.0,True
heuristic_low_delay,71,F,J,62.2360774065752,4.39016893654157,True
heuristic_low_delay,71,J,F,62.2360774065752,4.39016893654157,True
