,"('F', 'F')","('F', 'A')","('F', 'H')","('F', 'C')","('F', 'J')","('F', 'D')","('F', 'G')","('F', 'I')","('F', 'E')","('F', 'B')","('A', 'F')","('A', 'A')","('A', 'H')","('A', 'C')","('A', 'J')","('A', 'D')","('A', 'G')","('A', 'I')","('A', 'E')","('A', 'B')","('H', 'F')","('H', 'A')","('H', 'H')","('H', 'C')","('H', 'J')","('H', 'D')","('H', 'G')","('H', 'I')","('H', 'E')","('H', 'B')","('C', 'F')","('C', 'A')","('C', 'H')","('C', 'C')","('C', 'J')","('C', 'D')","('C', 'G')","('C', 'I')","('C', 'E')","('C', 'B')","('J', 'F')","('J', 'A')","('J', 'H')","('J', 'C')","('J', 'J')","('J', 'D')","('J', 'G')","('J', 'I')","('J', 'E')","('J', 'B')","('D', 'F')","('D', 'A')","('D', 'H')","('D', 'C')","('D', 'J')","('D', 'D')","('D', 'G')","('D', 'I')","('D', 'E')","('D', 'B')","('G', 'F')","('G', 'A')","('G', 'H')","('G', 'C')","('G', 'J')","('G', 'D')","('G', 'G')","('G', 'I')","('G', 'E')","('G', 'B')","('I', 'F')","('I', 'A')","('I', 'H')","('I', 'C')","('I', 'J')","('I', 'D')","('I', 'G')","('I', 'I')","('I', 'E')","('I', 'B')","('E', 'F')","('E', 'A')","('E', 'H')","('E', 'C')","('E', 'J')","('E', 'D')","('E', 'G')","('E', 'I')","('E', 'E')","('E', 'B')","('B', 'F')","('B', 'A')","('B', 'H')","('B', 'C')","('B', 'J')","('B', 'D')","('B', 'G')","('B', 'I')","('B', 'E')","('B', 'B')"
73,,13.921795677048454,,11.037260313668911,,,,7.448109251514262,,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,,5.265359696838637,9.011647870223289,,,13.664836667552699,12.759999115462449,7.109828435863265,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,12.297317866938178,12.759999115462449,,,,13.341104266407502,12.588073671297673,7.448109251514262,,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,13.85451747936807,13.341104266407502,,,9.492090462838537,,11.394267984578835,,,,10.449414806032166,12.588073671297673,7.7787134167164185,9.492090462838537,
74,,13.921795677048454,,11.037260313668911,,,,7.448109251514262,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,,5.96716376833464,,,5.265359696838637,,,,13.664836667552699,12.759999115462449,7.109828435863265,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,12.297317866938178,,,,,13.341104266407502,12.588073671297673,7.448109251514262,,13.218025940068083,,7.109828435863265,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,13.85451747936807,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,11.981393949882268,,,10.449414806032166,,7.7787134167164185,,
75,,13.921795677048454,,11.037260313668911,,,,7.448109251514262,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,,5.265359696838637,9.011647870223289,,,13.664836667552699,12.759999115462449,7.109828435863265,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,12.297317866938178,12.759999115462449,,,,13.341104266407502,12.588073671297673,7.448109251514262,,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,13.85451747936807,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,12.588073671297673,7.7787134167164185,9.492090462838537,
76,,13.921795677048454,,11.037260313668911,,,,,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,,,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,,5.96716376833464,,,5.265359696838637,,,,13.664836667552699,12.759999115462449,7.109828435863265,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,,11.881619584333132,12.297317866938178,12.759999115462449,,,,13.341104266407502,12.588073671297673,,,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,13.85451747936807,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,11.981393949882268,,,10.449414806032166,,7.7787134167164185,9.492090462838537,
77,,13.921795677048454,,11.037260313668911,,,,7.448109251514262,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,7.326608933907396,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,,5.265359696838637,,,,13.664836667552699,12.759999115462449,,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,12.297317866938178,12.759999115462449,,,,13.341104266407502,12.588073671297673,7.448109251514262,7.326608933907396,13.218025940068083,5.788001980784582,,,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,13.85451747936807,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,11.981393949882268,,,10.449414806032166,,7.7787134167164185,9.492090462838537,
78,,13.921795677048454,,11.037260313668911,,,,7.448109251514262,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,7.326608933907396,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,,5.265359696838637,,,,13.664836667552699,12.759999115462449,7.109828435863265,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,12.297317866938178,12.759999115462449,,,,13.341104266407502,12.588073671297673,7.448109251514262,7.326608933907396,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,13.85451747936807,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,,7.7787134167164185,9.492090462838537,
79,,13.921795677048454,,11.037260313668911,,,,7.448109251514262,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,7.326608933907396,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,,5.96716376833464,,,5.265359696838637,,,,13.664836667552699,12.759999115462449,7.109828435863265,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,12.297317866938178,12.759999115462449,,,,13.341104266407502,12.588073671297673,7.448109251514262,7.326608933907396,13.218025940068083,,7.109828435863265,14.852215206607578,,,,7.7787134167164185,,,8.701809671168826,5.96716376833464,,13.85451747936807,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,,7.7787134167164185,9.492090462838537,
80,,13.921795677048454,,11.037260313668911,,,,7.448109251514262,,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,7.326608933907396,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,,5.265359696838637,,,,13.664836667552699,,7.109828435863265,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,,,10.904925124490397,11.881619584333132,12.297317866938178,,,,,13.341104266407502,12.588073671297673,7.448109251514262,7.326608933907396,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,,,,7.7787134167164185,,,,5.96716376833464,,13.85451747936807,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,11.981393949882268,,,,,7.7787134167164185,9.492090462838537,
81,,13.921795677048454,,11.037260313668911,8.794554417576478,,5.714025095785483,7.448109251514262,7.779736031100921,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,7.326608933907396,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,8.794554417576478,5.265359696838637,,,,13.664836667552699,12.759999115462449,7.109828435863265,,,,,,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,5.714025095785483,10.904925124490397,11.881619584333132,12.297317866938178,12.759999115462449,,,,13.341104266407502,12.588073671297673,7.448109251514262,7.326608933907396,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,,,,7.7787134167164185,7.779736031100921,,8.701809671168826,5.96716376833464,,13.85451747936807,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,,,,10.449414806032166,,7.7787134167164185,9.492090462838537,
82,,,,11.037260313668911,8.794554417576478,,5.714025095785483,7.448109251514262,7.779736031100921,13.094304566778266,,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,7.326608933907396,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,8.794554417576478,5.265359696838637,,,,13.664836667552699,12.759999115462449,7.109828435863265,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,5.714025095785483,10.904925124490397,11.881619584333132,12.297317866938178,12.759999115462449,,,,13.341104266407502,12.588073671297673,7.448109251514262,7.326608933907396,,5.788001980784582,7.109828435863265,14.852215206607578,,,,7.7787134167164185,7.779736031100921,,8.701809671168826,,14.366545877124942,13.85451747936807,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,11.981393949882268,,,10.449414806032166,,7.7787134167164185,9.492090462838537,
83,,13.921795677048454,,11.037260313668911,8.794554417576478,,,7.448109251514262,7.779736031100921,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,7.326608933907396,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,8.794554417576478,5.265359696838637,,,,13.664836667552699,12.759999115462449,7.109828435863265,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,,14.852215206607578,13.85451747936807,10.449414806032166,,10.904925124490397,11.881619584333132,12.297317866938178,12.759999115462449,,,,13.341104266407502,12.588073671297673,7.448109251514262,7.326608933907396,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,,,,7.7787134167164185,7.779736031100921,,8.701809671168826,5.96716376833464,14.366545877124942,13.85451747936807,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,11.981393949882268,,,10.449414806032166,,7.7787134167164185,9.492090462838537,
84,,13.921795677048454,,11.037260313668911,8.794554417576478,,5.714025095785483,7.448109251514262,7.779736031100921,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,7.326608933907396,,11.394267984578835,,5.297972194380703,,,9.011647870223289,7.278982756515468,11.881619584333132,,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,8.794554417576478,5.265359696838637,,,,13.664836667552699,,7.109828435863265,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,5.69555148823741,,13.85451747936807,10.449414806032166,5.714025095785483,10.904925124490397,11.881619584333132,12.297317866938178,12.759999115462449,5.69555148823741,,,13.341104266407502,12.588073671297673,7.448109251514262,7.326608933907396,,5.788001980784582,7.109828435863265,,,,,7.7787134167164185,7.779736031100921,,8.701809671168826,5.96716376833464,,13.85451747936807,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,11.981393949882268,,,10.449414806032166,12.588073671297673,7.7787134167164185,,
85,,13.921795677048454,,11.037260313668911,,,5.714025095785483,7.448109251514262,7.779736031100921,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,7.326608933907396,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,,5.265359696838637,,,,13.664836667552699,12.759999115462449,7.109828435863265,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,5.69555148823741,14.852215206607578,13.85451747936807,10.449414806032166,5.714025095785483,10.904925124490397,11.881619584333132,12.297317866938178,12.759999115462449,5.69555148823741,,,13.341104266407502,12.588073671297673,7.448109251514262,7.326608933907396,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,,,,7.7787134167164185,7.779736031100921,,8.701809671168826,5.96716376833464,14.366545877124942,13.85451747936807,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,11.981393949882268,,,10.449414806032166,,7.7787134167164185,9.492090462838537,
86,,13.921795677048454,,11.037260313668911,8.794554417576478,,5.714025095785483,7.448109251514262,7.779736031100921,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,7.326608933907396,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,8.794554417576478,5.265359696838637,,,,13.664836667552699,12.759999115462449,7.109828435863265,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,5.69555148823741,14.852215206607578,13.85451747936807,10.449414806032166,5.714025095785483,10.904925124490397,11.881619584333132,12.297317866938178,12.759999115462449,5.69555148823741,,,13.341104266407502,12.588073671297673,7.448109251514262,7.326608933907396,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,,,,7.7787134167164185,7.779736031100921,,8.701809671168826,5.96716376833464,14.366545877124942,13.85451747936807,13.341104266407502,,,9.492090462838537,,11.394267984578835,11.981393949882268,,,10.449414806032166,,7.7787134167164185,9.492090462838537,
87,,13.921795677048454,,,8.794554417576478,,5.714025095785483,7.448109251514262,7.779736031100921,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,7.326608933907396,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,8.794554417576478,5.265359696838637,,,,13.664836667552699,12.759999115462449,7.109828435863265,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,5.69555148823741,14.852215206607578,13.85451747936807,10.449414806032166,5.714025095785483,10.904925124490397,11.881619584333132,12.297317866938178,12.759999115462449,5.69555148823741,,,13.341104266407502,12.588073671297673,7.448109251514262,7.326608933907396,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,,,,7.7787134167164185,7.779736031100921,,8.701809671168826,5.96716376833464,14.366545877124942,13.85451747936807,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,11.981393949882268,,,10.449414806032166,,7.7787134167164185,9.492090462838537,
88,,13.921795677048454,,11.037260313668911,8.794554417576478,,5.714025095785483,7.448109251514262,7.779736031100921,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,7.326608933907396,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,8.794554417576478,5.265359696838637,,,,13.664836667552699,12.759999115462449,7.109828435863265,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,5.69555148823741,14.852215206607578,13.85451747936807,10.449414806032166,5.714025095785483,10.904925124490397,11.881619584333132,12.297317866938178,12.759999115462449,5.69555148823741,,,13.341104266407502,12.588073671297673,7.448109251514262,7.326608933907396,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,,,,7.7787134167164185,7.779736031100921,,8.701809671168826,5.96716376833464,14.366545877124942,13.85451747936807,13.341104266407502,,,9.492090462838537,13.094304566778266,11.394267984578835,11.981393949882268,,,10.449414806032166,,7.7787134167164185,9.492090462838537,
89,,13.921795677048454,,11.037260313668911,8.794554417576478,,5.714025095785483,7.448109251514262,7.779736031100921,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,7.326608933907396,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,8.794554417576478,5.265359696838637,,,,13.664836667552699,,7.109828435863265,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,5.69555148823741,14.852215206607578,13.85451747936807,,5.714025095785483,10.904925124490397,11.881619584333132,12.297317866938178,,5.69555148823741,,,13.341104266407502,12.588073671297673,7.448109251514262,7.326608933907396,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,,,11.701751743776933,7.7787134167164185,7.779736031100921,,8.701809671168826,5.96716376833464,14.366545877124942,13.85451747936807,13.341104266407502,11.701751743776933,,9.492090462838537,13.094304566778266,11.394267984578835,11.981393949882268,,,,,7.7787134167164185,9.492090462838537,
90,,13.921795677048454,,11.037260313668911,8.794554417576478,,5.714025095785483,7.448109251514262,7.779736031100921,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,,7.326608933907396,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,8.794554417576478,5.265359696838637,,,,13.664836667552699,12.759999115462449,7.109828435863265,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,5.69555148823741,14.852215206607578,13.85451747936807,10.449414806032166,5.714025095785483,,,12.297317866938178,12.759999115462449,5.69555148823741,,,13.341104266407502,12.588073671297673,7.448109251514262,7.326608933907396,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,,,11.701751743776933,7.7787134167164185,7.779736031100921,,8.701809671168826,5.96716376833464,14.366545877124942,13.85451747936807,13.341104266407502,11.701751743776933,,9.492090462838537,13.094304566778266,11.394267984578835,11.981393949882268,,,10.449414806032166,,7.7787134167164185,9.492090462838537,
91,,13.921795677048454,,11.037260313668911,8.794554417576478,,5.714025095785483,7.448109251514262,7.779736031100921,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,7.326608933907396,,11.394267984578835,,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,8.794554417576478,5.265359696838637,,,,13.664836667552699,,7.109828435863265,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,5.69555148823741,14.852215206607578,13.85451747936807,10.449414806032166,5.714025095785483,10.904925124490397,,12.297317866938178,,5.69555148823741,,,13.341104266407502,,7.448109251514262,7.326608933907396,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,,,11.701751743776933,,7.779736031100921,,8.701809671168826,5.96716376833464,14.366545877124942,13.85451747936807,13.341104266407502,11.701751743776933,,9.492090462838537,13.094304566778266,11.394267984578835,11.981393949882268,,,10.449414806032166,,7.7787134167164185,9.492090462838537,
92,,13.921795677048454,,11.037260313668911,8.794554417576478,,5.714025095785483,7.448109251514262,7.779736031100921,13.094304566778266,13.921795677048454,,,12.415504997598328,5.265359696838637,,10.904925124490397,7.326608933907396,,11.394267984578835,,,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,8.794554417576478,,,,,13.664836667552699,12.759999115462449,7.109828435863265,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,5.69555148823741,14.852215206607578,13.85451747936807,10.449414806032166,5.714025095785483,10.904925124490397,11.881619584333132,12.297317866938178,12.759999115462449,5.69555148823741,,,13.341104266407502,12.588073671297673,7.448109251514262,7.326608933907396,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,,,11.701751743776933,,7.779736031100921,,8.701809671168826,5.96716376833464,14.366545877124942,13.85451747936807,13.341104266407502,11.701751743776933,,9.492090462838537,13.094304566778266,11.394267984578835,11.981393949882268,,,10.449414806032166,,7.7787134167164185,9.492090462838537,
93,,13.921795677048454,6.71138648198097,11.037260313668911,8.794554417576478,,5.714025095785483,7.448109251514262,7.779736031100921,13.094304566778266,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,,10.904925124490397,,,11.394267984578835,6.71138648198097,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,8.794554417576478,5.265359696838637,,,,13.664836667552699,12.759999115462449,7.109828435863265,,,,,7.278982756515468,6.022102765198487,13.664836667552699,,5.69555148823741,14.852215206607578,13.85451747936807,10.449414806032166,5.714025095785483,10.904925124490397,11.881619584333132,12.297317866938178,12.759999115462449,5.69555148823741,,,13.341104266407502,12.588073671297673,7.448109251514262,,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,,,11.701751743776933,,7.779736031100921,,8.701809671168826,5.96716376833464,14.366545877124942,13.85451747936807,13.341104266407502,11.701751743776933,,9.492090462838537,13.094304566778266,11.394267984578835,11.981393949882268,,,10.449414806032166,,7.7787134167164185,9.492090462838537,
94,,13.921795677048454,6.71138648198097,11.037260313668911,8.794554417576478,,5.714025095785483,7.448109251514262,7.779736031100921,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,7.232107381488228,10.904925124490397,7.326608933907396,,11.394267984578835,6.71138648198097,5.297972194380703,,,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,8.794554417576478,5.265359696838637,9.011647870223289,,,13.664836667552699,12.759999115462449,7.109828435863265,,,,7.232107381488228,7.278982756515468,6.022102765198487,13.664836667552699,,5.69555148823741,14.852215206607578,13.85451747936807,10.449414806032166,5.714025095785483,10.904925124490397,11.881619584333132,12.297317866938178,12.759999115462449,5.69555148823741,,,13.341104266407502,12.588073671297673,7.448109251514262,7.326608933907396,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,,,11.701751743776933,,7.779736031100921,,8.701809671168826,5.96716376833464,14.366545877124942,13.85451747936807,13.341104266407502,11.701751743776933,,9.492090462838537,,11.394267984578835,11.981393949882268,,,10.449414806032166,,7.7787134167164185,9.492090462838537,
95,,13.921795677048454,6.71138648198097,,8.794554417576478,,5.714025095785483,7.448109251514262,7.779736031100921,13.094304566778266,13.921795677048454,,,12.415504997598328,5.265359696838637,7.232107381488228,10.904925124490397,7.326608933907396,,11.394267984578835,6.71138648198097,,,6.248261628532093,,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,8.794554417576478,5.265359696838637,,,,13.664836667552699,12.759999115462449,7.109828435863265,,,,7.232107381488228,7.278982756515468,6.022102765198487,13.664836667552699,,5.69555148823741,14.852215206607578,13.85451747936807,10.449414806032166,5.714025095785483,10.904925124490397,11.881619584333132,12.297317866938178,12.759999115462449,5.69555148823741,,,13.341104266407502,12.588073671297673,7.448109251514262,7.326608933907396,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,,,11.701751743776933,,7.779736031100921,,8.701809671168826,5.96716376833464,14.366545877124942,13.85451747936807,13.341104266407502,11.701751743776933,,9.492090462838537,13.094304566778266,11.394267984578835,11.981393949882268,,,10.449414806032166,,7.7787134167164185,9.492090462838537,
96,,13.921795677048454,6.71138648198097,11.037260313668911,8.794554417576478,,5.714025095785483,7.448109251514262,7.779736031100921,,13.921795677048454,,5.297972194380703,12.415504997598328,5.265359696838637,7.232107381488228,10.904925124490397,7.326608933907396,,11.394267984578835,6.71138648198097,5.297972194380703,,6.248261628532093,9.011647870223289,7.278982756515468,11.881619584333132,13.218025940068083,8.701809671168826,11.981393949882268,11.037260313668911,12.415504997598328,6.248261628532093,,,6.022102765198487,12.297317866938178,5.788001980784582,5.96716376833464,,8.794554417576478,5.265359696838637,9.011647870223289,,,13.664836667552699,12.759999115462449,7.109828435863265,,,,7.232107381488228,7.278982756515468,6.022102765198487,13.664836667552699,,5.69555148823741,14.852215206607578,13.85451747936807,10.449414806032166,5.714025095785483,10.904925124490397,11.881619584333132,12.297317866938178,12.759999115462449,5.69555148823741,,,13.341104266407502,12.588073671297673,7.448109251514262,7.326608933907396,13.218025940068083,5.788001980784582,7.109828435863265,14.852215206607578,,,11.701751743776933,,7.779736031100921,,8.701809671168826,5.96716376833464,14.366545877124942,13.85451747936807,13.341104266407502,11.701751743776933,,9.492090462838537,,11.394267984578835,11.981393949882268,,,10.449414806032166,,7.7787134167164185,9.492090462838537,
