,"('J', 'J')","('J', 'C')","('J', 'H')","('J', 'G')","('J', 'E')","('J', 'B')","('J', 'A')","('J', 'I')","('J', 'F')","('J', 'D')","('C', 'J')","('C', 'C')","('C', 'H')","('C', 'G')","('C', 'E')","('C', 'B')","('C', 'A')","('C', 'I')","('C', 'F')","('C', 'D')","('H', 'J')","('H', 'C')","('H', 'H')","('H', 'G')","('H', 'E')","('H', 'B')","('H', 'A')","('H', 'I')","('H', 'F')","('H', 'D')","('G', 'J')","('G', 'C')","('G', 'H')","('G', 'G')","('G', 'E')","('G', 'B')","('G', 'A')","('G', 'I')","('G', 'F')","('G', 'D')","('E', 'J')","('E', 'C')","('E', 'H')","('E', 'G')","('E', 'E')","('E', 'B')","('E', 'A')","('E', 'I')","('E', 'F')","('E', 'D')","('B', 'J')","('B', 'C')","('B', 'H')","('B', 'G')","('B', 'E')","('B', 'B')","('B', 'A')","('B', 'I')","('B', 'F')","('B', 'D')","('A', 'J')","('A', 'C')","('A', 'H')","('A', 'G')","('A', 'E')","('A', 'B')","('A', 'A')","('A', 'I')","('A', 'F')","('A', 'D')","('I', 'J')","('I', 'C')","('I', 'H')","('I', 'G')","('I', 'E')","('I', 'B')","('I', 'A')","('I', 'I')","('I', 'F')","('I', 'D')","('F', 'J')","('F', 'C')","('F', 'H')","('F', 'G')","('F', 'E')","('F', 'B')","('F', 'A')","('F', 'I')","('F', 'F')","('F', 'D')","('D', 'J')","('D', 'C')","('D', 'H')","('D', 'G')","('D', 'E')","('D', 'B')","('D', 'A')","('D', 'I')","('D', 'F')","('D', 'D')"
58,,0.0,,12.759999115462449,0.0,,5.265359696838637,0.0,0.0,13.664836667552699,0.0,,6.248261628532093,0.0,5.96716376833464,0.0,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,12.759999115462449,0.0,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,0.0,0.0,0.0,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,0.0,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,0.0,13.921795677048454,0.0,0.0,5.788001980784582,13.218025940068083,0.0,0.0,7.7787134167164185,0.0,,0.0,14.852215206607578,0.0,11.037260313668911,0.0,0.0,0.0,,13.921795677048454,0.0,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,0.0,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
59,,0.0,,12.759999115462449,0.0,,5.265359696838637,0.0,0.0,13.664836667552699,0.0,,,0.0,5.96716376833464,0.0,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,12.759999115462449,0.0,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,0.0,0.0,0.0,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,0.0,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,0.0,13.921795677048454,0.0,0.0,5.788001980784582,13.218025940068083,0.0,0.0,7.7787134167164185,0.0,,7.448109251514262,14.852215206607578,0.0,11.037260313668911,0.0,0.0,0.0,,13.921795677048454,7.448109251514262,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,0.0,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
60,,0.0,,,0.0,,5.265359696838637,0.0,0.0,13.664836667552699,0.0,,6.248261628532093,0.0,5.96716376833464,0.0,12.415504997598328,,11.037260313668911,6.022102765198487,,6.248261628532093,,,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,,0.0,,,13.341104266407502,,10.904925124490397,0.0,0.0,0.0,0.0,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,0.0,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,0.0,13.921795677048454,0.0,0.0,,13.218025940068083,0.0,0.0,7.7787134167164185,0.0,,7.448109251514262,14.852215206607578,0.0,11.037260313668911,0.0,0.0,0.0,,13.921795677048454,7.448109251514262,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,0.0,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
61,,0.0,,,0.0,,5.265359696838637,0.0,0.0,13.664836667552699,0.0,,,0.0,5.96716376833464,0.0,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,,0.0,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,0.0,0.0,0.0,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,0.0,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,0.0,13.921795677048454,0.0,0.0,5.788001980784582,13.218025940068083,0.0,0.0,,0.0,,7.448109251514262,14.852215206607578,0.0,11.037260313668911,0.0,0.0,0.0,,13.921795677048454,7.448109251514262,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,0.0,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
62,,0.0,,12.759999115462449,0.0,,5.265359696838637,0.0,0.0,13.664836667552699,0.0,,6.248261628532093,0.0,5.96716376833464,0.0,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,12.759999115462449,0.0,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,0.0,0.0,0.0,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,0.0,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,0.0,13.921795677048454,0.0,0.0,5.788001980784582,13.218025940068083,0.0,0.0,7.7787134167164185,0.0,,,14.852215206607578,0.0,11.037260313668911,0.0,0.0,0.0,,13.921795677048454,,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,0.0,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
63,,0.0,,12.759999115462449,0.0,,5.265359696838637,0.0,0.0,13.664836667552699,0.0,,6.248261628532093,0.0,5.96716376833464,0.0,12.415504997598328,5.788001980784582,,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,,7.278982756515468,12.759999115462449,0.0,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,0.0,0.0,0.0,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,0.0,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,0.0,13.921795677048454,0.0,0.0,5.788001980784582,13.218025940068083,0.0,0.0,7.7787134167164185,0.0,,7.448109251514262,14.852215206607578,0.0,,,0.0,0.0,,13.921795677048454,7.448109251514262,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,0.0,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
64,,0.0,,12.759999115462449,0.0,,5.265359696838637,0.0,0.0,,0.0,,6.248261628532093,0.0,5.96716376833464,0.0,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,12.759999115462449,0.0,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,0.0,0.0,0.0,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,0.0,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,0.0,13.921795677048454,0.0,0.0,5.788001980784582,13.218025940068083,0.0,0.0,7.7787134167164185,0.0,,7.448109251514262,14.852215206607578,0.0,11.037260313668911,0.0,0.0,0.0,,13.921795677048454,7.448109251514262,,0.0,,6.022102765198487,7.278982756515468,0.0,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
65,,0.0,,,0.0,,5.265359696838637,0.0,0.0,13.664836667552699,0.0,,6.248261628532093,0.0,5.96716376833464,0.0,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,,0.0,,,13.341104266407502,,10.904925124490397,0.0,0.0,0.0,0.0,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,0.0,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,0.0,13.921795677048454,0.0,0.0,5.788001980784582,13.218025940068083,0.0,0.0,7.7787134167164185,0.0,,7.448109251514262,14.852215206607578,0.0,11.037260313668911,0.0,0.0,0.0,,13.921795677048454,7.448109251514262,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,0.0,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
66,,0.0,,12.759999115462449,0.0,,5.265359696838637,0.0,0.0,13.664836667552699,0.0,,6.248261628532093,0.0,5.96716376833464,0.0,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,12.759999115462449,0.0,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,0.0,0.0,0.0,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,0.0,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,0.0,,0.0,0.0,5.788001980784582,13.218025940068083,0.0,0.0,7.7787134167164185,0.0,,,14.852215206607578,0.0,11.037260313668911,0.0,0.0,0.0,,,,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,0.0,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
67,,0.0,,12.759999115462449,0.0,,5.265359696838637,0.0,0.0,13.664836667552699,0.0,,6.248261628532093,0.0,5.96716376833464,0.0,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,12.759999115462449,0.0,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,0.0,0.0,0.0,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,0.0,13.921795677048454,0.0,0.0,5.788001980784582,13.218025940068083,0.0,0.0,7.7787134167164185,0.0,,7.448109251514262,14.852215206607578,0.0,11.037260313668911,0.0,0.0,,,13.921795677048454,7.448109251514262,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,0.0,13.85451747936807,,0.0,14.852215206607578,0.0,
68,,0.0,,12.759999115462449,0.0,,5.265359696838637,0.0,0.0,13.664836667552699,0.0,,6.248261628532093,12.297317866938178,5.96716376833464,0.0,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,0.0,0.0,0.0,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,0.0,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,0.0,13.921795677048454,0.0,0.0,5.788001980784582,13.218025940068083,0.0,0.0,7.7787134167164185,0.0,,7.448109251514262,14.852215206607578,0.0,11.037260313668911,0.0,0.0,0.0,,13.921795677048454,7.448109251514262,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,0.0,13.85451747936807,,0.0,14.852215206607578,0.0,
69,,0.0,9.011647870223289,12.759999115462449,0.0,,5.265359696838637,0.0,0.0,13.664836667552699,0.0,,,12.297317866938178,5.96716376833464,0.0,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,9.011647870223289,,,11.881619584333132,8.701809671168826,,5.297972194380703,13.218025940068083,0.0,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,0.0,0.0,0.0,5.96716376833464,8.701809671168826,13.341104266407502,,,0.0,0.0,0.0,13.85451747936807,,0.0,,,,,,7.7787134167164185,,,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,0.0,,0.0,0.0,5.788001980784582,13.218025940068083,0.0,0.0,7.7787134167164185,0.0,,7.448109251514262,14.852215206607578,0.0,11.037260313668911,0.0,0.0,0.0,,,7.448109251514262,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,0.0,13.85451747936807,,0.0,14.852215206607578,0.0,
70,,0.0,,,0.0,,5.265359696838637,0.0,0.0,13.664836667552699,0.0,,6.248261628532093,12.297317866938178,5.96716376833464,0.0,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,0.0,0.0,0.0,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,0.0,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,0.0,13.921795677048454,0.0,0.0,5.788001980784582,13.218025940068083,0.0,0.0,7.7787134167164185,0.0,,7.448109251514262,14.852215206607578,0.0,11.037260313668911,0.0,0.0,0.0,,13.921795677048454,7.448109251514262,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,0.0,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
71,,0.0,9.011647870223289,12.759999115462449,0.0,,5.265359696838637,0.0,0.0,13.664836667552699,0.0,,6.248261628532093,12.297317866938178,5.96716376833464,0.0,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,9.011647870223289,6.248261628532093,,11.881619584333132,8.701809671168826,,5.297972194380703,13.218025940068083,0.0,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,0.0,0.0,0.0,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,0.0,13.85451747936807,,0.0,,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,0.0,13.921795677048454,0.0,0.0,5.788001980784582,13.218025940068083,0.0,0.0,7.7787134167164185,0.0,,,14.852215206607578,0.0,11.037260313668911,0.0,0.0,0.0,,13.921795677048454,,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,0.0,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
72,,0.0,,12.759999115462449,0.0,,5.265359696838637,7.109828435863265,0.0,13.664836667552699,0.0,,6.248261628532093,12.297317866938178,5.96716376833464,0.0,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,,0.0,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,0.0,0.0,0.0,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,0.0,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,0.0,13.921795677048454,0.0,7.109828435863265,5.788001980784582,,0.0,0.0,7.7787134167164185,0.0,,,14.852215206607578,0.0,11.037260313668911,0.0,0.0,0.0,,13.921795677048454,,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,0.0,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
73,,0.0,,12.759999115462449,0.0,,5.265359696838637,7.109828435863265,0.0,13.664836667552699,0.0,,6.248261628532093,12.297317866938178,5.96716376833464,,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,0.0,0.0,0.0,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,0.0,13.85451747936807,,,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,0.0,13.921795677048454,0.0,7.109828435863265,5.788001980784582,13.218025940068083,0.0,0.0,7.7787134167164185,0.0,,7.448109251514262,14.852215206607578,0.0,11.037260313668911,0.0,0.0,0.0,,13.921795677048454,7.448109251514262,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,0.0,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
74,,0.0,,12.759999115462449,0.0,,5.265359696838637,7.109828435863265,0.0,13.664836667552699,0.0,,,12.297317866938178,5.96716376833464,0.0,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,0.0,0.0,0.0,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,0.0,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,0.0,13.921795677048454,0.0,7.109828435863265,5.788001980784582,13.218025940068083,0.0,0.0,7.7787134167164185,0.0,,7.448109251514262,14.852215206607578,0.0,11.037260313668911,0.0,0.0,0.0,,13.921795677048454,7.448109251514262,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,0.0,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
75,,0.0,,12.759999115462449,0.0,,5.265359696838637,7.109828435863265,0.0,13.664836667552699,0.0,,6.248261628532093,12.297317866938178,5.96716376833464,0.0,12.415504997598328,5.788001980784582,,,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,0.0,0.0,0.0,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,0.0,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,0.0,13.921795677048454,0.0,7.109828435863265,5.788001980784582,13.218025940068083,0.0,0.0,7.7787134167164185,0.0,,7.448109251514262,,0.0,,0.0,0.0,0.0,,13.921795677048454,7.448109251514262,,0.0,13.664836667552699,,7.278982756515468,0.0,13.85451747936807,10.449414806032166,0.0,,0.0,
76,,0.0,,12.759999115462449,0.0,,,7.109828435863265,0.0,13.664836667552699,0.0,,6.248261628532093,12.297317866938178,5.96716376833464,0.0,12.415504997598328,,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,0.0,0.0,0.0,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,0.0,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,0.0,13.921795677048454,0.0,7.109828435863265,,13.218025940068083,0.0,0.0,7.7787134167164185,0.0,,7.448109251514262,14.852215206607578,0.0,11.037260313668911,0.0,0.0,0.0,,13.921795677048454,7.448109251514262,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,0.0,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
77,,0.0,,12.759999115462449,0.0,,5.265359696838637,7.109828435863265,0.0,13.664836667552699,0.0,,6.248261628532093,12.297317866938178,5.96716376833464,0.0,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,0.0,0.0,0.0,5.96716376833464,,13.341104266407502,,9.492090462838537,0.0,0.0,0.0,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,7.326608933907396,13.921795677048454,0.0,7.109828435863265,5.788001980784582,13.218025940068083,0.0,0.0,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,0.0,11.037260313668911,0.0,0.0,0.0,,13.921795677048454,7.448109251514262,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,0.0,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
78,,0.0,,,,,5.265359696838637,7.109828435863265,0.0,13.664836667552699,0.0,,6.248261628532093,12.297317866938178,5.96716376833464,0.0,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,0.0,0.0,,5.96716376833464,8.701809671168826,13.341104266407502,,,0.0,0.0,,13.85451747936807,,0.0,11.981393949882268,,,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,7.326608933907396,13.921795677048454,0.0,7.109828435863265,5.788001980784582,13.218025940068083,0.0,0.0,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,0.0,11.037260313668911,0.0,0.0,,,13.921795677048454,7.448109251514262,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,0.0,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
79,,,,12.759999115462449,0.0,,5.265359696838637,7.109828435863265,0.0,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,0.0,12.415504997598328,,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,0.0,0.0,0.0,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,0.0,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,7.326608933907396,13.921795677048454,0.0,7.109828435863265,,13.218025940068083,0.0,0.0,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,0.0,11.037260313668911,0.0,0.0,0.0,,13.921795677048454,7.448109251514262,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,0.0,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
80,,,,12.759999115462449,0.0,,5.265359696838637,7.109828435863265,0.0,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,0.0,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,0.0,0.0,0.0,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,0.0,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,7.326608933907396,13.921795677048454,0.0,7.109828435863265,5.788001980784582,13.218025940068083,0.0,0.0,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,0.0,11.037260313668911,0.0,0.0,0.0,,13.921795677048454,7.448109251514262,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,0.0,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
81,,,,12.759999115462449,,,5.265359696838637,7.109828435863265,8.794554417576478,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,0.0,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,,0.0,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,,0.0,,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,7.779736031100921,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,10.449414806032166,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,7.326608933907396,13.921795677048454,0.0,7.109828435863265,5.788001980784582,,0.0,0.0,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,8.794554417576478,11.037260313668911,0.0,,7.779736031100921,,13.921795677048454,7.448109251514262,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,0.0,13.85451747936807,10.449414806032166,0.0,14.852215206607578,0.0,
82,,,,12.759999115462449,14.366545877124942,,5.265359696838637,7.109828435863265,8.794554417576478,13.664836667552699,,,6.248261628532093,12.297317866938178,5.96716376833464,0.0,12.415504997598328,5.788001980784582,11.037260313668911,6.022102765198487,,6.248261628532093,,11.881619584333132,8.701809671168826,11.981393949882268,5.297972194380703,13.218025940068083,0.0,7.278982756515468,12.759999115462449,12.297317866938178,11.881619584333132,,13.341104266407502,,10.904925124490397,0.0,5.714025095785483,0.0,14.366545877124942,5.96716376833464,8.701809671168826,13.341104266407502,,9.492090462838537,0.0,0.0,7.779736031100921,13.85451747936807,,0.0,11.981393949882268,,9.492090462838537,,,7.7787134167164185,,,5.265359696838637,12.415504997598328,5.297972194380703,10.904925124490397,0.0,,,7.326608933907396,,0.0,7.109828435863265,5.788001980784582,13.218025940068083,0.0,0.0,7.7787134167164185,7.326608933907396,,7.448109251514262,14.852215206607578,8.794554417576478,11.037260313668911,0.0,5.714025095785483,7.779736031100921,,,7.448109251514262,,0.0,13.664836667552699,6.022102765198487,7.278982756515468,0.0,13.85451747936807,,0.0,14.852215206607578,0.0,
